startDate,approve,disapprove
2022-01-08,43.0,51.0
2022-01-05,44.0,45.0
2022-01-06,41.0,52.0
2022-01-05,45.15,50.55
2022-01-05,43.0,50.0
2022-01-03,43.0,57.0
2022-01-02,46.0,44.0
2022-01-03,42.0,50.0
2021-12-29,42.0,50.0
2022-01-02,40.0,50.0
2021-12-29,40.0,59.0
2021-12-01,36.0,56.0
2021-12-01,44.0,54.0
2021-12-25,43.0,49.0
2021-12-27,40.2,54.3
2021-12-28,42.0,57.0
2021-12-28,43.0,54.0
2021-12-22,41.0,58.0
2021-12-18,45.0,48.0
2021-12-21,49.7,48.4
2021-12-21,41.0,53.0
2021-12-18,40.4,55.9
2021-12-19,42.0,57.0
2021-12-19,39.0,49.0
2021-12-14,41.0,53.0
2021-12-17,44.0,56.0
2021-12-18,44.0,52.0
2021-12-17,46.0,49.0
2021-12-18,43.0,53.0
2021-12-17,47.0,50.0
2021-12-17,41.0,58.0
2021-12-18,41.0,44.0
2021-12-11,44.0,48.0
2021-12-13,48.0,48.0
2021-12-16,41.0,53.0
2021-12-17,46.3,52.1
2021-12-15,48.0,46.0
2021-12-01,43.0,51.0
2021-12-14,41.0,58.0
2021-12-14,42.0,52.0
2021-12-11,47.0,51.0
2021-12-12,40.0,51.0
2021-12-09,41.0,53.0
2021-12-11,41.0,55.0
2021-12-11,46.0,51.0
2021-12-09,48.0,51.0
2021-12-09,41.0,57.0
2021-12-08,49.0,51.0
2021-12-08,41.0,53.0
2021-12-04,44.0,49.0
2021-12-09,48.13,48.22
2021-12-02,46.0,51.0
2021-12-07,49.0,47.0
2021-12-06,45.0,49.0
2021-12-06,42.0,56.0
2021-11-30,45.0,55.0
2021-12-03,47.0,47.0
2021-12-06,45.0,50.0
2021-12-02,48.0,51.0
2021-12-04,39.0,52.0
2021-12-03,47.0,49.0
2021-12-02,50.0,46.0
2021-12-03,47.0,49.0
2021-12-03,45.0,52.0
2021-11-30,42.0,51.0
2021-12-02,40.0,50.0
2021-12-03,48.0,46.0
2021-12-04,45.0,51.0
2021-12-05,37.0,45.0
2021-12-03,44.0,55.0
2021-12-01,42.0,56.0
2021-12-01,41.0,50.0
2021-12-01,43.0,43.0
2021-12-01,46.0,48.0
2021-11-27,44.0,49.0
2021-11-30,45.0,51.0
2021-12-01,45.83,48.65
2021-11-29,42.0,51.0
2021-11-01,39.0,54.0
2021-11-01,43.0,55.0
2021-11-29,43.0,52.0
2021-11-28,45.0,52.0
2021-11-28,43.0,56.0
2021-11-27,41.0,49.0
2021-11-29,46.0,48.0
2021-11-26,36.3,59.1
2021-11-24,46.0,49.0
2021-11-20,45.0,48.0
2021-11-22,42.0,47.0
2021-11-22,43.0,52.0
2021-11-21,41.0,58.0
2021-11-20,41.0,49.0
2021-11-16,41.0,57.0
2021-11-18,43.0,54.0
2021-11-18,47.0,53.0
2021-11-17,47.0,48.0
2021-11-19,44.0,53.0
2021-11-19,47.0,47.0
2021-11-20,44.0,52.0
2021-11-17,44.0,50.0
2021-11-13,44.0,49.0
2021-11-16,42.0,50.0
2021-11-17,43.0,52.0
2021-11-15,44.0,56.0
2021-11-16,44.0,45.0
2021-11-17,44.0,52.0
2021-11-12,45.0,52.0
2021-11-16,41.0,58.0
2021-11-17,44.49,49.06
2021-11-14,44.0,54.0
2021-11-15,41.0,53.0
2021-11-11,42.0,56.0
2021-11-01,42.0,55.0
2021-11-14,44.0,49.0
2021-11-12,43.0,50.0
2021-11-15,37.0,46.0
2021-11-11,36.0,53.0
2021-11-13,44.0,53.0
2021-11-11,41.0,57.0
2021-11-12,46.0,49.0
2021-11-11,45.0,52.0
2021-11-10,45.0,47.0
2021-11-06,44.0,48.0
2021-11-03,41.0,54.0
2021-11-01,49.0,51.0
2021-11-07,41.0,53.0
2021-11-08,41.0,58.0
2021-11-09,45.57,48.97
2021-11-08,40.0,55.0
2021-11-01,36.0,52.0
2021-11-06,42.0,48.0
2021-11-04,47.0,50.0
2021-11-04,42.0,50.0
2021-11-04,42.0,51.0
2021-11-05,49.0,45.0
2021-11-04,44.0,50.0
2021-11-05,46.0,51.0
2021-11-05,45.0,54.0
2021-11-05,46.0,49.0
2021-11-03,42.0,57.0
2021-11-03,46.0,50.0
2021-10-30,44.0,48.0
2021-11-03,37.8,59.0
2021-11-01,48.0,52.0
2021-11-03,41.3,50.4
2021-11-03,48.13,46.52
2021-10-31,44.0,55.0
2021-10-30,41.0,50.0
2021-10-29,47.0,47.0
2021-10-01,43.0,50.0
2021-10-01,44.0,52.0
2021-10-31,40.0,44.0
2021-10-28,46.0,49.0
2021-10-23,45.0,48.0
2021-10-27,40.0,45.0
2021-10-27,43.0,52.0
2021-10-26,47.0,48.0
2021-10-26,42.0,57.0
2021-10-27,44.11,51.38
2021-10-25,43.0,53.0
2021-10-20,45.0,52.0
2021-10-23,42.0,54.0
2021-10-24,43.0,49.0
2021-10-21,48.0,51.0
2021-10-22,43.0,53.0
2021-10-21,41.0,57.0
2021-10-22,46.0,51.0
2021-10-22,43.0,54.0
2021-10-21,53.0,45.0
2021-10-21,43.0,53.0
2021-10-23,49.0,47.0
2021-10-17,52.1,44.9
2021-10-20,42.0,47.0
2021-10-18,44.0,49.0
2021-10-16,45.0,47.0
2021-10-16,45.3,52.2
2021-10-19,44.0,49.0
2021-10-19,39.2,58.4
2021-10-20,45.72,48.04
2021-10-18,47.0,47.0
2021-10-17,47.0,47.0
2021-10-18,42.0,56.0
2021-10-01,42.0,52.0
2021-10-16,46.0,53.0
2021-10-15,47.0,51.0
2021-10-16,44.0,46.0
2021-10-07,48.0,50.0
2021-10-12,46.0,50.0
2021-10-14,45.0,54.0
2021-10-16,45.0,52.0
2021-10-15,37.0,52.0
2021-10-14,49.0,45.0
2021-10-17,43.0,39.0
2021-10-14,41.0,52.0
2021-10-13,37.0,50.0
2021-10-13,42.0,56.0
2021-10-14,47.0,48.0
2021-10-12,48.0,47.0
2021-10-09,46.0,47.0
2021-10-12,40.0,56.0
2021-10-13,46.08,48.08
2021-10-11,43.0,47.0
2021-10-11,48.0,47.0
2021-10-09,47.0,48.0
2021-10-08,47.0,48.0
2021-10-08,46.0,49.0
2021-10-10,43.0,56.0
2021-10-09,39.0,50.0
2021-10-07,46.0,51.0
2021-10-07,50.0,49.0
2021-10-08,46.0,51.0
2021-10-08,45.0,53.0
2021-10-06,47.0,50.0
2021-10-02,46.0,47.0
2021-10-06,49.0,46.0
2021-10-06,50.0,50.0
2021-10-05,43.0,56.0
2021-10-06,48.35,46.8
2021-10-03,39.0,53.0
2021-10-04,39.6,56.0
2021-10-05,45.0,37.0
2021-10-03,42.0,47.0
2021-10-01,46.0,49.0
2021-10-01,42.0,50.0
2021-10-02,45.0,52.0
2021-10-01,45.0,49.0
2021-10-01,38.0,53.0
2021-09-30,43.0,55.0
2021-09-29,44.0,40.0
2021-09-30,46.0,47.0
2021-09-25,45.0,47.0
2021-09-01,40.0,53.0
2021-09-01,46.0,52.0
2021-09-29,46.0,48.0
2021-09-29,45.77,49.92
2021-09-16,52.0,48.0
2021-09-27,48.0,46.0
2021-09-27,49.0,46.0
2021-09-27,42.0,56.0
2021-09-27,48.0,43.0
2021-09-26,40.0,49.0
2021-09-23,50.0,49.0
2021-09-23,46.0,51.0
2021-09-24,48.0,46.0
2021-09-24,46.0,52.0
2021-09-20,45.0,46.0
2021-09-22,40.0,58.0
2021-09-23,47.0,49.0
2021-09-24,45.0,48.0
2021-09-24,47.0,42.0
2021-09-18,46.0,46.0
2021-09-17,50.0,48.0
2021-09-22,44.21,50.77
2021-09-22,47.0,47.0
2021-09-17,49.0,46.0
2021-09-19,45.0,55.0
2021-09-18,43.0,46.0
2021-09-17,49.0,44.0
2021-09-16,46.0,48.0
2021-09-19,45.0,34.0
2021-09-14,45.0,50.0
2021-09-18,47.0,50.0
2021-09-17,50.0,46.0
2021-09-16,48.0,46.0
2021-09-13,44.0,53.0
2021-09-14,49.0,46.0
2021-09-16,48.0,48.0
2021-09-11,46.0,46.0
2021-09-01,43.0,53.0
2021-09-07,48.0,52.0
2021-09-13,51.0,44.0
2021-09-15,48.0,50.0
2021-09-14,43.0,55.0
2021-09-15,44.36,50.3
2021-09-12,50.0,49.0
2021-09-09,47.0,52.0
2021-09-12,44.0,48.0
2021-09-09,46.0,46.0
2021-09-09,49.0,49.0
2021-09-10,42.0,50.0
2021-09-09,45.0,53.0
2021-09-10,48.0,50.0
2021-09-10,48.0,46.0
2021-09-10,47.0,50.0
2021-09-11,49.0,45.0
2021-09-10,48.0,47.0
2021-09-10,48.0,46.0
2021-09-08,47.0,48.0
2021-09-10,47.0,44.0
2021-09-10,47.0,48.0
2021-09-04,47.0,45.0
2021-09-02,39.0,42.0
2021-09-08,55.0,45.0
2021-09-06,50.0,50.0
2021-09-08,43.5,54.3
2021-09-08,47.03,46.16
2021-09-01,46.0,49.0
2021-09-04,46.0,44.0
2021-09-07,48.0,46.0
2021-09-01,48.0,50.0
2021-09-06,46.0,52.0
2021-08-03,52.0,48.0
2021-09-04,39.0,49.0
2021-09-02,48.0,46.0
2021-09-02,50.0,44.0
2021-09-04,46.0,36.0
2021-09-02,42.0,52.0
2021-09-01,46.0,52.0
2021-08-28,47.0,45.0
2021-09-01,44.0,43.0
2021-08-30,46.0,54.0
2021-08-17,49.0,48.0
2021-08-30,49.0,46.0
2021-09-01,45.94,48.26
2021-08-29,44.0,51.0
2021-08-30,45.8,46.9
2021-08-30,44.0,49.0
2021-08-01,45.0,50.0
2021-08-01,50.0,49.0
2021-08-26,43.0,51.0
2021-08-29,42.0,56.0
2021-08-28,45.0,45.0
2021-08-26,47.0,50.0
2021-08-28,47.0,49.0
2021-08-27,48.0,49.0
2021-08-24,48.0,45.0
2021-08-25,53.0,44.0
2021-08-21,49.0,43.0
2021-08-24,45.0,53.0
2021-08-25,49.06,46.01
2021-08-21,51.0,44.0
2021-08-18,40.0,50.0
2021-08-21,46.0,44.0
2021-08-21,50.0,48.0
2021-08-21,52.0,43.0
2021-08-19,52.0,43.0
2021-08-19,41.2,55.1
2021-08-19,44.0,55.0
2021-08-20,46.0,46.0
2021-08-19,51.0,45.0
2021-08-20,49.0,43.0
2021-08-14,51.0,42.0
2021-08-17,49.0,46.0
2021-08-18,50.0,50.0
2021-08-13,50.0,44.0
2021-08-18,46.07,49.01
2021-08-16,50.0,47.0
2021-08-13,52.0,46.0
2021-08-12,49.0,45.0
2021-08-16,46.0,53.0
2021-08-17,47.0,45.0
2021-08-16,47.0,46.0
2021-08-14,49.0,48.0
2021-08-02,49.0,48.0
2021-08-14,44.0,44.0
2021-08-12,50.0,46.0
2021-08-12,54.0,46.0
2021-08-12,56.0,40.0
2021-08-16,46.0,47.0
2021-08-16,51.8,42.3
2021-08-12,52.0,43.0
2021-08-13,54.0,40.0
2021-08-13,51.0,46.0
2021-08-13,53.0,41.0
2021-08-11,55.0,41.0
2021-08-13,51.0,47.0
2021-08-11,46.0,53.0
2021-08-07,52.0,40.0
2021-08-09,56.0,40.0
2021-08-11,51.26,43.04
2021-08-08,46.5,47.5
2021-08-04,54.0,40.0
2021-08-07,53.0,46.0
2021-08-07,46.0,43.0
2021-08-08,48.0,50.0
2021-08-06,53.0,41.0
2021-08-07,51.0,46.0
2021-07-31,51.0,40.0
2021-08-04,55.0,40.0
2021-08-03,48.0,51.0
2021-08-04,50.14,42.69
2021-08-02,51.0,43.0
2021-08-02,48.0,36.0
2021-07-29,54.0,45.0
2021-07-31,48.0,43.0
2021-07-30,48.0,44.0
2021-07-30,51.0,43.0
2021-07-29,53.0,41.0
2021-07-29,51.0,46.0
2021-07-27,46.0,43.0
2021-07-31,53.0,42.0
2021-07-29,48.0,51.0
2021-07-29,55.0,39.0
2021-07-30,53.0,45.0
2021-07-01,46.0,48.0
2021-07-01,52.0,46.0
2021-07-29,43.0,51.0
2021-07-27,47.0,37.0
2021-07-24,52.0,40.0
2021-07-28,52.0,34.0
2021-07-21,49.0,44.0
2021-07-28,52.0,43.0
2021-07-28,53.83,42.1
2021-07-28,51.0,47.0
2021-07-20,47.0,44.0
2021-07-24,48.0,45.0
2021-07-26,47.0,51.0
2021-07-24,45.0,44.0
2021-07-16,58.0,42.0
2021-07-21,48.0,44.0
2021-07-23,53.0,41.0
2021-07-23,54.0,40.0
2021-07-21,49.0,49.0
2021-07-17,52.0,40.0
2021-07-19,55.0,43.0
2021-07-21,53.98,40.44
2021-07-20,58.0,42.0
2021-07-06,50.0,45.0
2021-07-17,48.0,40.0
2021-07-18,50.0,48.0
2021-07-17,53.0,43.0
2021-07-13,55.0,40.0
2021-07-15,59.0,41.0
2021-07-15,52.0,44.0
2021-07-08,55.0,43.0
2021-07-16,53.0,41.0
2021-07-16,54.0,45.0
2021-07-16,52.0,44.0
2021-07-14,58.0,42.0
2021-07-15,52.1,35.7
2021-07-10,52.0,39.0
2021-07-13,50.0,42.0
2021-07-13,49.0,49.0
2021-07-14,53.43,41.64
2021-07-09,54.0,39.0
2021-07-10,47.0,43.0
2021-07-09,52.0,45.0
2021-07-08,49.0,49.0
2021-07-07,46.0,46.0
2021-07-06,53.0,45.0
2021-07-08,51.0,41.0
2021-07-03,53.0,39.0
2021-07-08,59.0,41.0
2021-07-07,52.1,43.13
2021-07-05,49.0,49.0
2021-07-01,49.0,50.0
2021-07-05,60.0,39.0
2021-06-30,56.0,38.0
2021-07-03,50.0,40.0
2021-07-02,56.0,43.0
2021-06-26,52.0,39.0
2021-06-30,50.0,37.0
2021-06-29,48.0,50.0
2021-06-30,51.5,41.95
2021-06-01,52.0,42.0
2021-06-01,53.0,45.0
2021-06-27,50.0,42.0
2021-06-29,60.0,40.0
2021-06-22,50.0,43.0
2021-06-26,48.0,43.0
2021-06-24,54.0,43.0
2021-06-25,54.0,43.0
2021-06-24,49.0,49.0
2021-06-19,53.0,39.0
2021-06-22,58.0,38.0
2021-06-22,50.0,43.0
2021-06-23,52.6,40.23
2021-06-04,51.0,46.7
2021-06-21,58.0,38.0
2021-06-21,51.0,47.0
2021-06-18,55.0,42.0
2021-06-19,56.0,43.0
2021-06-20,49.0,41.0
2021-06-14,57.0,43.0
2021-06-17,53.0,44.0
2021-06-18,58.0,40.0
2021-06-16,55.0,44.0
2021-06-18,54.0,43.0
2021-06-18,49.0,40.0
2021-06-16,52.0,46.0
2021-06-17,52.0,43.0
2021-06-14,47.9,40.9
2021-06-15,56.0,38.0
2021-06-12,53.0,39.0
2021-06-01,56.0,42.0
2021-06-11,55.0,41.0
2021-06-15,59.0,34.0
2021-06-16,51.57,42.25
2021-06-11,53.0,42.0
2021-06-11,56.0,39.0
2021-06-13,48.0,42.0
2021-06-13,50.0,48.0
2021-06-10,55.0,44.0
2021-06-09,48.0,43.0
2021-06-10,52.0,44.0
2021-06-11,53.0,44.0
2021-06-05,53.0,39.0
2021-06-07,54.0,38.0
2021-06-05,52.0,45.0
2021-06-08,49.0,49.0
2021-06-09,54.95,40.26
2021-06-07,61.0,39.0
2021-06-04,51.0,41.0
2021-06-06,50.0,41.0
2021-06-03,54.0,41.0
2021-06-04,54.0,40.0
2021-06-03,49.0,49.0
2021-06-04,52.0,43.0
2021-06-04,51.0,38.0
2021-06-02,50.0,42.0
2021-06-03,55.0,39.0
2021-05-29,53.0,39.0
2021-06-02,53.57,42.33
2021-05-31,50.0,49.0
2021-05-30,61.0,39.0
2021-05-29,50.0,40.0
2021-05-01,50.0,47.0
2021-05-01,54.0,44.0
2021-05-26,53.0,45.0
2021-05-25,56.0,37.0
2021-05-22,54.0,38.0
2021-05-26,53.0,32.0
2021-05-26,60.0,37.0
2021-05-26,51.57,44.01
2021-05-22,51.0,42.0
2021-05-24,49.0,41.0
2021-05-22,54.0,42.0
2021-05-23,55.0,43.0
2021-05-22,53.0,39.0
2021-05-21,54.0,39.0
2021-05-18,49.0,41.0
2021-05-20,53.0,44.0
2021-05-21,55.0,40.0
2021-05-21,51.0,38.0
2021-05-19,56.0,38.0
2021-05-15,54.0,38.0
2021-05-18,59.0,38.0
2021-05-19,61.5,37.0
2021-05-20,59.0,40.0
2021-05-17,57.0,37.0
2021-05-18,52.0,46.0
2021-05-19,55.87,39.12
2021-05-17,57.0,38.0
2021-05-17,60.0,40.0
2021-05-03,54.0,40.0
2021-05-12,56.0,43.0
2021-05-15,51.0,41.0
2021-05-14,56.0,42.0
2021-05-14,54.0,42.0
2021-05-14,56.0,38.0
2021-05-13,50.0,48.0
2021-05-14,56.0,36.0
2021-05-12,55.0,39.0
2021-05-12,57.0,38.0
2021-05-08,54.0,37.0
2021-05-11,49.0,40.0
2021-05-11,55.91,38.48
2021-05-10,50.0,48.0
2021-05-08,52.0,39.0
2021-05-08,48.0,46.0
2021-05-04,53.0,41.0
2021-05-06,55.0,41.0
2021-05-06,55.0,39.0
2021-05-08,52.0,36.0
2021-05-07,52.0,38.0
2021-05-07,55.0,39.0
2021-05-05,50.0,48.0
2021-05-01,56.0,36.0
2021-05-04,56.0,38.0
2021-04-30,48.3,47.5
2021-05-04,54.92,38.02
2021-05-03,60.0,40.0
2021-05-01,48.0,42.0
2021-05-02,50.0,47.0
2021-04-29,63.0,36.0
2021-05-01,57.0,36.0
2021-04-30,55.0,37.0
2021-04-30,53.0,39.0
2021-04-29,55.0,38.0
2021-04-01,46.0,50.0
2021-04-01,54.0,44.0
2021-04-24,55.0,36.0
2021-04-28,51.0,32.0
2021-04-27,59.5,39.0
2021-04-27,54.0,37.0
2021-04-27,47.0,51.0
2021-04-26,60.0,40.0
2021-04-27,60.0,33.0
2021-04-27,55.18,37.62
2021-04-19,57.0,36.0
2021-04-25,51.0,39.0
2021-04-21,53.0,43.0
2021-04-24,60.0,37.0
2021-04-22,53.0,44.0
2021-04-22,50.0,48.0
2021-04-23,53.0,42.0
2021-04-23,51.0,39.0
2021-04-21,57.0,37.0
2021-04-21,58.0,42.0
2021-04-17,54.0,37.0
2021-04-16,54.0,43.0
2021-04-21,51.0,44.0
2021-04-21,54.49,38.76
2021-04-20,58.0,35.0
2021-04-19,54.0,44.0
2021-04-18,52.21,42.09
2021-04-18,54.0,43.0
2021-04-01,57.0,40.0
2021-04-19,50.0,49.0
2021-04-15,51.0,49.0
2021-04-17,53.0,39.0
2021-04-17,59.0,35.0
2021-04-17,49.0,38.0
2021-04-15,58.0,35.0
2021-04-16,61.0,39.0
2021-04-16,57.0,36.0
2021-04-15,58.0,35.0
2021-04-15,55.0,42.0
2021-04-14,57.0,43.0
2021-04-14,50.0,48.0
2021-04-12,55.0,40.0
2021-04-10,55.0,37.0
2021-04-14,54.35,37.56
2021-04-09,61.0,39.0
2021-04-08,57.5,40.5
2021-04-07,53.0,39.0
2021-04-10,50.0,41.0
2021-04-11,50.0,48.0
2021-04-08,55.0,42.0
2021-04-08,48.0,42.0
2021-04-08,54.0,41.0
2021-04-09,48.0,47.0
2021-04-09,59.0,37.0
2021-04-07,54.0,35.0
2021-04-08,47.0,41.0
2021-04-05,59.0,39.0
2021-04-03,55.0,36.0
2021-04-06,52.0,38.0
2021-04-06,50.0,48.0
2021-04-07,56.17,37.46
2021-04-03,49.0,41.0
2021-04-02,61.0,39.0
2021-04-01,47.0,51.0
2021-04-02,54.0,39.0
2021-04-02,57.0,37.0
2021-03-31,53.0,33.0
2021-03-30,57.0,36.0
2021-03-30,57.0,36.0
2021-03-27,54.0,36.0
2021-03-31,54.0,40.8
2021-03-01,55.0,43.0
2021-03-29,48.0,50.0
2021-03-27,48.0,40.0
2021-03-24,54.0,43.0
2021-03-25,55.0,41.0
2021-03-25,55.0,38.0
2021-03-26,61.0,38.0
2021-03-26,58.0,39.0
2021-03-24,57.0,36.0
2021-03-25,49.0,50.0
2021-03-23,56.0,37.0
2021-03-20,55.0,36.0
2021-03-18,56.0,42.0
2021-03-24,61.0,39.0
2021-03-23,58.0,36.0
2021-03-22,52.0,40.0
2021-03-24,61.0,39.0
2021-03-23,53.0,36.0
2021-03-24,53.46,40.66
2021-03-22,47.0,51.0
2021-03-20,49.0,41.0
2021-03-17,56.0,37.0
2021-03-18,60.0,35.0
2021-03-18,57.0,35.0
2021-03-17,54.0,40.0
2021-03-19,60.0,40.0
2021-03-21,53.0,35.0
2021-03-19,57.0,40.0
2021-03-15,51.0,44.0
2021-03-17,49.0,49.0
2021-03-18,60.0,34.0
2021-03-17,60.0,34.0
2021-03-13,56.0,35.0
2021-03-15,60.0,33.0
2021-03-17,58.74,35.39
2021-03-13,53.0,37.0
2021-03-14,52.0,46.0
2021-03-12,51.0,44.0
2021-03-11,56.0,40.0
2021-03-01,54.0,42.0
2021-03-12,62.0,34.0
2021-03-12,59.0,41.0
2021-03-11,57.0,37.0
2021-03-10,62.0,38.0
2021-03-06,55.0,36.0
2021-03-09,51.0,47.0
2021-03-10,53.76,39.11
2021-03-09,60.0,40.0
2021-03-06,50.0,39.0
2021-03-04,56.0,36.0
2021-03-05,58.0,42.0
2021-03-03,49.0,42.0
2021-03-03,51.0,41.0
2021-03-06,59.0,37.0
2021-03-04,58.0,34.0
2021-03-04,50.0,48.0
2021-02-26,53.0,39.0
2021-03-01,54.0,42.0
2021-03-04,53.0,39.0
2021-02-27,54.0,36.0
2021-03-03,57.86,34.53
2021-03-01,49.0,48.0
2021-02-27,51.0,39.0
2021-02-26,56.0,37.0
2021-02-25,60.0,40.0
2021-02-25,53.0,41.0
2021-02-25,51.0,42.0
2021-02-26,57.0,37.0
2021-02-01,56.0,42.0
2021-02-24,55.0,40.0
2021-02-26,48.0,38.0
2021-02-24,49.0,48.0
2021-02-26,47.0,43.0
2021-02-25,54.0,40.0
2021-02-24,53.0,30.0
2021-02-24,58.0,42.0
2021-02-24,54.0,35.0
2021-02-23,61.0,39.0
2021-02-24,56.54,37.44
2021-02-22,51.0,38.0
2021-02-23,59.0,41.0
2021-02-18,51.666666666666664,38.0
2021-02-21,54.0,35.0
2021-02-21,49.0,49.0
2021-02-19,58.0,36.0
2021-02-20,50.0,38.0
2021-02-19,51.0,36.0
2021-02-17,58.0,42.0
2021-02-18,57.0,33.0
2021-02-18,54.0,35.0
2021-02-18,56.0,37.0
2021-02-17,58.0,34.0
2021-02-03,56.0,40.0
2021-02-12,51.0,42.0
2021-02-16,49.0,49.0
2021-02-17,55.5,35.95
2021-02-15,54.0,35.0
2021-02-13,54.0,37.0
2021-02-12,56.0,35.0
2021-02-12,56.0,34.0
2021-02-12,59.0,41.0
2021-02-12,56.0,38.0
2021-02-11,56.0,38.0
2021-02-11,53.0,44.0
2021-02-14,62.0,33.0
2021-02-07,60.9,32.3
2021-02-12,54.0,34.0
2021-02-11,50.0,38.0
2021-02-11,57.0,35.0
2021-02-09,55.0,33.0
2021-02-08,50.0,47.0
2021-02-09,57.42,35.18
2021-02-08,60.0,40.0
2021-02-06,50.0,37.0
2021-02-06,55.0,33.0
2021-02-05,61.0,39.0
2021-02-05,59.0,35.0
2021-02-03,50.0,47.0
2021-02-04,60.0,32.0
2021-02-03,54.0,34.0
2021-02-02,49.0,39.0
2021-02-02,57.46,34.28
2021-01-21,57.0,37.0
2021-01-31,54.0,33.0
2021-01-31,51.0,47.0
2021-01-31,47.0,38.0
2021-01-29,57.0,33.0
2021-01-28,61.0,38.0
2021-01-28,49.0,36.0
2021-01-29,58.0,35.0
2021-01-27,53.0,39.0
2021-01-28,57.0,33.0
2021-01-28,58.0,35.0
2021-01-28,54.0,32.0
2021-01-28,55.0,34.0
2021-01-29,56.1,36.4
2021-01-28,61.0,39.0
2021-01-27,53.0,29.0
2021-01-27,56.0,33.0
2021-01-26,56.0,31.0
2021-01-26,50.0,45.0
2021-01-24,49.0,35.0
2021-01-25,54.0,31.0
2021-01-25,58.0,32.0
2021-01-20,55.0,33.0
2021-01-24,51.0,34.0
2021-01-22,56.0,32.0
2021-01-22,57.0,36.0
2021-01-22,59.0,32.0
2021-01-21,48.0,47.0
2021-01-21,54.0,30.0
2021-01-22,53.0,29.0
2021-01-21,58.0,32.0
2021-01-21,63.0,37.0
2021-01-20,45.0,28.0
2021-01-20,55.47,31.59
2021-01-20,56.0,31.0
